Item,Description,Retail_Price,Loyalty_Discount,CustomerID
8586814459,Gown & Robe Set,65.64,0.1,100000251
3452086694,Bra,38.87,0.07,400000555
3750666773,Waterbed Sheet,79.8,0.07,200000658
5509524170,Couch Cover,86.68,0,100000172
1039854547,Coat,135.83,0.1,100000248
8213207925,Underwear & Boxers,23.76,0.04,300000358
2240469836,Slippers,35.82,0.07,100000798
1625450539,Dress,54.89,0.05,300000023
2355020550,Sweater,67.92,0.08,100000127
2210750188,Blazer,119.76,0.02,100000211
2926937052,Washcloth,10.78,0.08,100000783
1160651321,Coat,93.9,0.1,200000671
9313710898,Dish Towel,32.23,0.04,200000459
6962492078,Bath Mat,37.31,0.02,100000920
8213207925,Underwear & Boxers,23.76,0.01,100000313
2020397001,Men's Pajama Set,23.1,0.01,100000116
1737807900,Tie,68.64,0,300000888
8438262686,Robe,29.88,0.09,100000475
6182617964,Long Gown,97.11,0.05,100000891
7833392032,Skirt,55.86,0.08,100000929
9280265561,Coat/Jacket,59.85,0.06,300000596
8058527540,Jeans,35.91,0.07,100000232
3382973348,Top,81.76,0.08,200000065
4538875409,Couch Cover,79.8,0.1,400000756
7502168586,Baby Quilt,38.06,0.07,100000084
2963300774,Sweatshirt,75.81,0.1,100000641
6648383061,Long Slip,27.86,0.03,100000796
7645689457,Apron,9.48,0.02,400000737
1893735141,Socks,115.5,0.09,100000020
7010679527,Blanket,63.84,0,100000012
5187373849,Short Slip,12.87,0.07,200000747
8948840620,Gloves,19.8,0.06,100000327
1940915493,Long Gown,68.77,0.09,200000714
2363094138,Short Overalls,71.82,0.01,200000748
1082405301,Blazer,119.76,0.02,100000445
6697166886,Coat,159.8,0.05,200000819
2524845521,Gown & Robe Set,105.6,0.09,100000559
6265788387,Commode Cover,58.1,0.05,200000856
3890778939,Suit & 2 pc Dress,125.16,0.09,100000876
7463357829,Infant 2 Piece Set,49.8,0.07,400000488
1940915493,Long Gown,68.77,0.03,200000619
8619953091,Pillowcase,18.96,0.04,300000731
3126356136,Formal Dress,99.9,0,200000504
3750666773,Waterbed Sheet,79.8,0.07,100000194
3962085980,Sleeper,61.38,0.04,100000196
1039854547,Coat,135.83,0.02,100000435
1625450539,Dress,54.89,0.1,100000274
3126356136,Formal Dress,99.9,0.1,100000708
9862518267,Socks,10.84,0.09,200000465
5857761910,Gowns/Pajamas,28.14,0.08,200000897
6388591017,Baby Quilt,100.68,0.01,300000814
4391642886,Men's Pajama Set,83.79,0.07,100000239
1940915493,Long Gown,68.77,0.1,100000319
3123824581,Sweatpants,43.89,0.08,100000895
6182400847,Blazer,26.88,0.01,100000543
6719567315,Blouse,47.88,0.03,300000702
4924918902,T-shirt,62.79,0,100000233
9313710898,Dish Towel,32.23,0.03,400000769
5509524170,Couch Cover,86.68,0.1,100000605
2113413915,Shorts,59.33,0.02,100000854
1082405301,Blazer,119.76,0.02,100000709
9862518267,Socks,10.84,0.08,100000207
4327321762,Dress,69.75,0.01,200000408
3962085980,Sleeper,61.38,0.1,100000773
6511971572,Sleeping Bag,47.88,0.02,100000379
1284609276,Sweater,95.76,0.09,100000477
1893735141,Socks,115.5,0.1,100000826
1284609276,Sweater,95.76,0.04,100000498
1082405301,Blazer,119.76,0.1,100000319
4619440506,Shorts,69.75,0.06,100000156
6991736764,Pillow Sham,19.8,0.07,200000799
4619440506,Shorts,69.75,0.06,200000623
4398051135,Bra,6,0.09,200000582
8058527540,Jeans,35.91,0.07,200000425
4391642886,Men's Pajama Set,83.79,0,300000268
9916068026,Gowns/Pajamas,118.14,0.02,200000663
3135576553,Underwear,5.88,0,100000569
8438262686,Robe,29.88,0.04,100000321
3135576553,Underwear,5.88,0.06,200000843
6917448328,Socks,8.82,0.09,100000518
3126356136,Formal Dress,99.9,0.07,200000587
8864799421,Valance,31.8,0.07,200000939
2248992375,Sweater,61.38,0.08,100000328
2430071492,Dust Ruffle,41.86,0.1,100000707
4327321762,Dress,69.75,0.03,100000307
2430071492,Dust Ruffle,41.86,0.01,300000651
3390230025,Top,33.48,0.04,100000281
3126356136,Formal Dress,99.9,0.04,100000299
4327321762,Dress,69.75,0,300000888
8241463559,Wallet,49.75,0.07,100000823
1489444777,Short Gown,131.12,0.02,300000729
5736433915,Mattress Cover,65.78,0.08,200000373
2248992375,Sweater,61.38,0.09,100000247
1319286996,Gowns/Pajamas,47.43,0.02,100000571
5480721202,Shirt,67.83,0.06,200000348
2363094138,Short Overalls,71.82,0.05,100000143
2782517448,Belt,45.77,0,100000383
3405268556,Handbag,114.77,0.01,100000603
7645888340,Bath Mat,5.6,0.03,100000145
2782517448,Belt,45.77,0.02,100000892
2491559336,Jeans,104.79,0.03,200000388
5187883584,Dish Towel,49.5,0.07,300000302
3405268556,Handbag,114.77,0.09,200000165
6388591017,Baby Quilt,100.68,0.08,200000507
9313710898,Dish Towel,32.23,0.07,100000452
5145202479,Crib Sheet,9.9,0.05,100000836
4398051135,Bra,6,0.09,100000195
8213207925,Underwear & Boxers,23.76,0.01,400000541
9166887914,Sweater,95.76,0.06,100000882
9730446421,Blazer,103.3,0.06,100000087
6388591017,Baby Quilt,100.68,0.09,200000069
3962085980,Sleeper,61.38,0.08,200000672
3382973348,Top,81.76,0.04,300000634
7645689457,Apron,9.48,0.03,100000241
7841340144,Shirt,29.4,0.03,200000713
6962492078,Bath Mat,37.31,0.02,100000081
8713824671,Infant 2 Piece Set,48.6,0.08,300000467
5153370805,Shorts,43.96,0.06,200000461
6988128169,Handbag,25.44,0.04,300000675
6661671897,Swimwear,50.83,0.1,200000802
3132788435,Coat,30.06,0.03,200000140
9223468295,Bath Mat,23.88,0.08,300000778
2963300774,Sweatshirt,75.81,0.01,100000772
5187373849,Short Slip,12.87,0.1,300000688
2524845521,Gown & Robe Set,105.6,0.04,100000230
2430071492,Dust Ruffle,41.86,0.06,200000414
5127562193,Robe,95.76,0.03,200000388
8624682735,Coat,77.77,0.1,100000025
2153011099,Gown & Robe Set,99.8,0.08,100000405
5187373849,Short Slip,12.87,0.1,300000736
8619953091,Pillowcase,18.96,0.02,100000183
2963300774,Sweatshirt,75.81,0.07,100000232
2363094138,Short Overalls,71.82,0.06,200000414
5050067655,Bottoms,66.96,0.08,100000129
9730446421,Blazer,103.3,0.06,100000807
2876522496,Jacket,99.8,0,100000838
8624682735,Coat,77.77,0.1,100000500
7690258628,Baby Blanket,21.93,0.05,100000041
1737807900,Tie,68.64,0,200000532
1737807900,Tie,68.64,0.1,300000687
9873264896,Hat,10.89,0.04,300000704
6991736764,Pillow Sham,19.8,0.08,100000618
7645689457,Apron,9.48,0.09,200000548
9730446421,Blazer,103.3,0.03,100000742
9280265561,Coat/Jacket,59.85,0,100000172
4622769035,Short Gown,78,0.1,400000115
3123824581,Sweatpants,43.89,0.07,200000747
2430071492,Dust Ruffle,41.86,0.08,100000286
8262662751,Suit,109.89,0.04,300000527
5050067655,Bottoms,66.96,0.02,100000693
4327321762,Dress,69.75,0.06,100000156
7841340144,Shirt,29.4,0.03,200000713
3390230025,Top,33.48,0.1,300000857
5187883584,Dish Towel,49.5,0.1,400000515
1039854547,Coat,135.83,0.07,100000454
5608950888,Suit & 2 pc Dress,112.35,0.1,400000795
2240469836,Slippers,35.82,0.03,100000345
7645888340,Bath Mat,5.6,0.02,100000283
2355020550,Sweater,67.92,0.03,100000558
5153370805,Shorts,43.96,0.07,300000598
3405268556,Handbag,114.77,0.07,100000056
3123824581,Sweatpants,43.89,0.03,200000047
5187373849,Short Slip,12.87,0.09,100000489
6917448328,Socks,8.82,0.03,400000690
2020397001,Men's Pajama Set,23.1,0.07,100000226
5480721202,Shirt,67.83,0.1,300000687
5310615417,Tie,41.79,0.08,100000827
6917448328,Socks,8.82,0.06,200000348
3382973348,Top,81.76,0.02,100000879
7463357829,Infant 2 Piece Set,49.8,0.08,300000495
2963300774,Sweatshirt,75.81,0.01,200000482
4291344502,Long Overalls,55.62,0.06,400000433
1988250904,Coat,74.16,0.05,200000856
8269421724,Long Overalls,124.75,0.01,100000772
6182617964,Long Gown,97.11,0.02,300000552
3390230025,Top,33.48,0.02,100000403
9730446421,Blazer,103.3,0.1,200000904
1319286996,Gowns/Pajamas,47.43,0.01,300000270
8694351166,Chair Cover,38.87,0.02,300000552
7502168586,Baby Quilt,38.06,0.03,400000738
7502168586,Baby Quilt,38.06,0.03,100000031
2113413915,Shorts,59.33,0.03,200000619
9166887914,Sweater,95.76,0.03,300000009
8619953091,Pillowcase,18.96,0.01,400000755
3132788435,Coat,30.06,0.01,100000346
7833392032,Skirt,55.86,0.02,100000854
1893735141,Socks,115.5,0.07,100000642
9313710898,Dish Towel,32.23,0.01,100000294
3132788435,Coat,30.06,0.1,200000385
1336619171,Slacks,63.84,0.06,200000696
8586814459,Gown & Robe Set,65.64,0.08,100000575
8241463559,Wallet,49.75,0.05,300000718
6962492078,Bath Mat,37.31,0.1,100000202
5187883584,Dish Towel,49.5,0.03,100000862
3795753080,Jeans,38.1,0.1,400000515
1625450539,Dress,54.89,0.08,100000446
6962492078,Bath Mat,37.31,0.1,300000913
4622769035,Short Gown,78,0.08,100000849
6962492078,Bath Mat,37.31,0.06,400000497
7502168586,Baby Quilt,38.06,0.06,100000882
3305177499,Coveralls (long sleeve),95.88,0,100000161
8058527540,Jeans,35.91,0.05,400000758
9280265561,Coat/Jacket,59.85,0.02,300000357
3819369487,Dish Towel,7.84,0.05,100000324
2240469836,Slippers,35.82,0,200000371
7270957383,Scarf,29.85,0.04,200000631
8241463559,Wallet,49.75,0.06,100000926
1893735141,Socks,115.5,0.03,100000877
2363094138,Short Overalls,71.82,0.01,300000767
2210750188,Blazer,119.76,0.09,300000735
8713824671,Infant 2 Piece Set,48.6,0,200000384
2557931901,Short Gown,47.76,0.06,100000337
8269421724,Long Overalls,124.75,0.07,400000555
9223468295,Bath Mat,23.88,0.08,100000889
9195451761,Hand Towel,51.66,0.03,100000558
2963300774,Sweatshirt,75.81,0.1,100000566
6182400847,Blazer,26.88,0.06,300000787
9538578209,Dress,87.36,0.08,100000922
6511971572,Sleeping Bag,47.88,0.01,300000651
1489444777,Short Gown,131.12,0.07,300000079
7010679527,Blanket,63.84,0,100000890
1893735141,Socks,115.5,0.1,200000662
4538875409,Couch Cover,79.8,0.06,100000378
1489444777,Short Gown,131.12,0.04,100000132
9223468295,Bath Mat,23.88,0,200000765
1082405301,Blazer,119.76,0.04,100000933
7502168586,Baby Quilt,38.06,0.08,200000507
4681342313,Sheets,29.9,0.06,100000289
6265788387,Commode Cover,58.1,0.04,100000142
8068199275,Slacks,87.78,0.04,300000637
3132788435,Coat,30.06,0.1,100000872
3795753080,Jeans,38.1,0.1,100000121
9873264896,Hat,10.89,0.02,100000035
2926937052,Washcloth,10.78,0.06,200000014
6660530324,Washcloth,35.14,0.05,100000205
1737807900,Tie,68.64,0.09,200000548
6719567315,Blouse,47.88,0.08,100000227
2430071492,Dust Ruffle,41.86,0.05,100000240
4934584980,Nylon Pants,55.86,0.06,100000926
8586814459,Gown & Robe Set,65.64,0.03,200000485
8864799421,Valance,31.8,0.01,100000036
1336619171,Slacks,63.84,0.08,100000218
8068199275,Slacks,87.78,0.08,100000929
8269421724,Long Overalls,124.75,0.07,100000063
2178891798,Hand Towel,18.17,0.09,400000600
7841340144,Shirt,29.4,0.07,100000194
2491559336,Jeans,104.79,0.1,100000476
2210750188,Blazer,119.76,0.05,100000935
9870137717,Crib Sheet,53.9,0.07,100000404
1284609276,Sweater,95.76,0.08,300000717
2020397001,Men's Pajama Set,23.1,0.01,100000246
3890778939,Suit & 2 pc Dress,125.16,0.08,100000013
6511971572,Sleeping Bag,47.88,0.01,300000650
3795753080,Jeans,38.1,0.05,100000190
3495221948,Suit & 2 pc Dress,38.12,0.06,100000907
9862518267,Socks,10.84,0.04,100000230
9195451761,Hand Towel,51.66,0,400000770
4622769035,Short Gown,78,0.03,100000809
1336619171,Slacks,63.84,0.06,400000638
6228611532,Valance,47.76,0.01,300000651
6697166886,Coat,159.8,0.06,100000875
7463357829,Infant 2 Piece Set,49.8,0,400000002
8213207925,Underwear & Boxers,23.76,0.04,300000593
9313710898,Dish Towel,32.23,0.05,200000938
9916068026,Gowns/Pajamas,118.14,0.1,400000795
2524845521,Gown & Robe Set,105.6,0.08,300000528
4619440506,Shorts,69.75,0,100000604
8143229140,Shower Shoes,27.86,0.03,100000846
2113413915,Shorts,59.33,0,300000752
8438262686,Robe,29.88,0.1,100000641
2524845521,Gown & Robe Set,105.6,0.03,200000506
9916068026,Gowns/Pajamas,118.14,0.04,200000363
1336619171,Slacks,63.84,0.07,400000376
3132788435,Coat,30.06,0.03,200000438
8143229140,Shower Shoes,27.86,0.09,100000247
1625450539,Dress,54.89,0.07,200000033
1737807900,Tie,68.64,0.08,100000181
3962085980,Sleeper,61.38,0.07,200000493
8624682735,Coat,77.77,0.01,300000719
1940915493,Long Gown,68.77,0.09,100000573
6660530324,Washcloth,35.14,0.02,200000103
2153011099,Gown & Robe Set,99.8,0.03,400000740
3495221948,Suit & 2 pc Dress,38.12,0.08,300000845
2588421965,Commode Cover,15.84,0.03,200000506
8241463559,Wallet,49.75,0.08,400000450
5480721202,Shirt,67.83,0,300000366
9870137717,Crib Sheet,53.9,0.05,400000757
1303837083,Suit,19.4,0.01,100000234
3305177499,Coveralls (long sleeve),95.88,0,200000711
3495221948,Suit & 2 pc Dress,38.12,0.05,200000259
4681342313,Sheets,29.9,0.06,100000042
2355020550,Sweater,67.92,0.08,100000279
8619953091,Pillowcase,18.96,0.02,200000076
4398051135,Bra,6,0.01,300000429
6182617964,Long Gown,97.11,0.02,300000393
2557931901,Short Gown,47.76,0.02,300000367
8694351166,Chair Cover,38.87,0.05,200000670
4327321762,Dress,69.75,0.07,200000425
5509524170,Couch Cover,86.68,0.09,300000550
6182400847,Blazer,26.88,0.04,300000358
2210750188,Blazer,119.76,0.07,100000296
5310615417,Tie,41.79,0.03,300000753
9730446421,Blazer,103.3,0,200000026
8058527540,Jeans,35.91,0.07,100000932
1988250904,Coat,74.16,0.04,100000918
8262662751,Suit,109.89,0.07,100000335
2963300774,Sweatshirt,75.81,0.01,100000204
8241463559,Wallet,49.75,0.09,400000600
9916068026,Gowns/Pajamas,118.14,0.05,100000038
8143229140,Shower Shoes,27.86,0.05,200000424
8675740287,Baby Quilt,47.76,0.01,200000748
2210750188,Blazer,119.76,0.06,400000075
8143229140,Shower Shoes,27.86,0.04,100000095
1284609276,Sweater,95.76,0.1,100000708
2695940506,Sweater,59.4,0,100000873
6719567315,Blouse,47.88,0.05,200000698
1940915493,Long Gown,68.77,0.08,100000207
2355020550,Sweater,67.92,0.08,100000185
3495221948,Suit & 2 pc Dress,38.12,0.06,100000327
6648383061,Long Slip,27.86,0.04,200000481
7645888340,Bath Mat,5.6,0.03,200000632
2178891798,Hand Towel,18.17,0.02,400000513
2524845521,Gown & Robe Set,105.6,0.05,200000673
4934584980,Nylon Pants,55.86,0.02,100000576
1988250904,Coat,74.16,0.04,400000474
4391642886,Men's Pajama Set,83.79,0.06,400000442
2782517448,Belt,45.77,0.05,100000205
2963300774,Sweatshirt,75.81,0.02,200000621
4398051135,Bra,6,0.04,200000479
5145202479,Crib Sheet,9.9,0.1,100000867
9730446421,Blazer,103.3,0.02,100000171
2876522496,Jacket,99.8,0.04,100000282
5857761910,Gowns/Pajamas,28.14,0.05,200000265
8713824671,Infant 2 Piece Set,48.6,0.02,200000076
2113413915,Shorts,59.33,0.08,100000618
2248992375,Sweater,61.38,0.08,100000086
2524845521,Gown & Robe Set,105.6,0.08,100000628
2153011099,Gown & Robe Set,99.8,0.05,100000421
3132788435,Coat,30.06,0.03,200000581
6648383061,Long Slip,27.86,0.04,200000354
1489444777,Short Gown,131.12,0.05,100000860
4574639519,Jeans,14.5,0.01,100000060
5187373849,Short Slip,12.87,0.08,200000373
6697166886,Coat,159.8,0.09,200000659
4327321762,Dress,69.75,0,200000391
8675740287,Baby Quilt,47.76,0.05,100000153
2363094138,Short Overalls,71.82,0.04,100000321
5187373849,Short Slip,12.87,0.07,100000452
3819369487,Dish Towel,7.84,0.07,400000359
3890778939,Suit & 2 pc Dress,125.16,0.07,200000210
7841340144,Shirt,29.4,0.1,400000780
6511971572,Sleeping Bag,47.88,0.06,100000807
6511971572,Sleeping Bag,47.88,0.09,200000714
2248992375,Sweater,61.38,0.03,200000067
3135576553,Underwear,5.88,0.03,200000665
3452086694,Bra,38.87,0.07,100000565
5736433915,Mattress Cover,65.78,0.03,200000803
8213207925,Underwear & Boxers,23.76,0.04,300000593
3962085980,Sleeper,61.38,0.03,200000417
4934584980,Nylon Pants,55.86,0.08,400000450
4327321762,Dress,69.75,0,100000930
8619953091,Pillowcase,18.96,0.09,200000751
2876522496,Jacket,99.8,0.08,300000717
5736433915,Mattress Cover,65.78,0.04,100000933
5050067655,Bottoms,66.96,0.09,100000606
6661671897,Swimwear,50.83,0.08,200000699
6962492078,Bath Mat,37.31,0.03,100000152
6917448328,Socks,8.82,0.05,300000032
2491559336,Jeans,104.79,0.08,100000922
6962492078,Bath Mat,37.31,0.06,200000008
6388591017,Baby Quilt,100.68,0.04,100000281
5608950888,Suit & 2 pc Dress,112.35,0.06,100000087
8586814459,Gown & Robe Set,65.64,0.07,100000678
5310615417,Tie,41.79,0.01,200000727
3123824581,Sweatpants,43.89,0.02,200000103
2876522496,Jacket,99.8,0.03,100000344
4538875409,Couch Cover,79.8,0.06,300000238
5509524170,Couch Cover,86.68,0.05,100000215
5127562193,Robe,95.76,0.08,200000102
2178891798,Hand Towel,18.17,0.01,200000589
6265788387,Commode Cover,58.1,0.04,100000188
5187883584,Dish Towel,49.5,0.08,200000684
5509524170,Couch Cover,86.68,0.08,100000055
1625450539,Dress,54.89,0,300000888
8068199275,Slacks,87.78,0.1,100000312
4622769035,Short Gown,78,0.1,100000025
4584868492,T-shirt,61.38,0.03,200000581
2248992375,Sweater,61.38,0.06,200000842
9223468295,Bath Mat,23.88,0.03,200000581
1160651321,Coat,93.9,0.1,300000614
2178891798,Hand Towel,18.17,0.1,100000061
8624682735,Coat,77.77,0.09,200000370
1737807900,Tie,68.64,0.08,400000431
4619440506,Shorts,69.75,0.04,200000800
5736433915,Mattress Cover,65.78,0,100000567
2113413915,Shorts,59.33,0,100000806
6648383061,Long Slip,27.86,0.01,100000204
5857761910,Gowns/Pajamas,28.14,0,100000010
6697166886,Coat,159.8,0.05,100000143
9730446421,Blazer,103.3,0.01,200000549
6182617964,Long Gown,97.11,0.07,300000822
8143229140,Shower Shoes,27.86,0.08,100000928
2926937052,Washcloth,10.78,0.07,200000658
4934584980,Nylon Pants,55.86,0.07,300000812
7841340144,Shirt,29.4,0,400000654
5310615417,Tie,41.79,0.06,200000008
9916068026,Gowns/Pajamas,118.14,0.01,100000016
2153011099,Gown & Robe Set,99.8,0.01,400000692
1625450539,Dress,54.89,0.02,200000447
6182617964,Long Gown,97.11,0,200000166
3135576553,Underwear,5.88,0.09,100000937
4538875409,Couch Cover,79.8,0.09,200000072
2020397001,Men's Pajama Set,23.1,0.1,100000274
5997626126,Coat/Jacket,39.55,0.01,300000364
3305177499,Coveralls (long sleeve),95.88,0.09,300000624
7833392032,Skirt,55.86,0.02,200000463
5736433915,Mattress Cover,65.78,0.07,100000678
3382973348,Top,81.76,0.08,300000611
5127562193,Robe,95.76,0.02,200000043
9313710898,Dish Towel,32.23,0.04,200000018
6511971572,Sleeping Bag,47.88,0,200000586
3126356136,Formal Dress,99.9,0.08,300000685
9873264896,Hat,10.89,0.05,200000819
6988128169,Handbag,25.44,0.03,300000753
5187883584,Dish Towel,49.5,0.02,100000400
5153370805,Shorts,43.96,0.07,200000799
2557931901,Short Gown,47.76,0.05,100000064
6648383061,Long Slip,27.86,0.01,200000940
2557931901,Short Gown,47.76,0.04,200000784
2695940506,Sweater,59.4,0.04,300000637
4574639519,Jeans,14.5,0.02,200000043
2782517448,Belt,45.77,0.09,100000477
2557931901,Short Gown,47.76,0.01,300000428
3305177499,Coveralls (long sleeve),95.88,0.06,200000350
3750666773,Waterbed Sheet,79.8,0.02,200000941
9916068026,Gowns/Pajamas,118.14,0.01,100000234
2430071492,Dust Ruffle,41.86,0.01,100000894
4681342313,Sheets,29.9,0.09,200000588
8586814459,Gown & Robe Set,65.64,0.07,100000743
8713824671,Infant 2 Piece Set,48.6,0.05,100000231
6991736764,Pillow Sham,19.8,0.01,300000814
6917448328,Socks,8.82,0.01,400000432
2782517448,Belt,45.77,0.03,100000846
2113413915,Shorts,59.33,0.04,100000677
9313710898,Dish Towel,32.23,0.06,200000712
4398051135,Bra,6,0,100000083
8143229140,Shower Shoes,27.86,0.02,100000187
8438262686,Robe,29.88,0.03,100000078
8269421724,Long Overalls,124.75,0.07,400000555
2363094138,Short Overalls,71.82,0.01,300000732
4291344502,Long Overalls,55.62,0.06,300000787
1319286996,Gowns/Pajamas,47.43,0.01,100000091
3890778939,Suit & 2 pc Dress,125.16,0.03,100000145
8675740287,Baby Quilt,47.76,0,100000212
2210750188,Blazer,119.76,0.08,300000015
8713824671,Infant 2 Piece Set,48.6,0.09,200000165
4327321762,Dress,69.75,0.07,300000667
8675740287,Baby Quilt,47.76,0.1,200000029
8619953091,Pillowcase,18.96,0,200000750
3132788435,Coat,30.06,0.1,100000092
9870137717,Crib Sheet,53.9,0.07,200000683
3405268556,Handbag,114.77,0.03,200000506
8624682735,Coat,77.77,0.01,300000651
5997626126,Coat/Jacket,39.55,0.1,300000635
6648383061,Long Slip,27.86,0.05,200000257
4391642886,Men's Pajama Set,83.79,0.08,300000611
3382973348,Top,81.76,0.04,400000474
9870137717,Crib Sheet,53.9,0.1,100000319
6182617964,Long Gown,97.11,0.03,100000656
8143229140,Shower Shoes,27.86,0.09,100000192
1988250904,Coat,74.16,0.04,200000828
4538875409,Couch Cover,79.8,0.08,200000508
4934584980,Nylon Pants,55.86,0.1,100000544
1940915493,Long Gown,68.77,0.01,100000117
1625450539,Dress,54.89,0.03,200000581
1303837083,Suit,19.4,0.02,100000011
8713824671,Infant 2 Piece Set,48.6,0.02,200000649
4291344502,Long Overalls,55.62,0.09,100000876
3390230025,Top,33.48,0.01,400000434
8262662751,Suit,109.89,0.01,400000755
8068199275,Slacks,87.78,0.04,200000620
9873264896,Hat,10.89,0.09,100000573
1303837083,Suit,19.4,0.04,100000281
4681342313,Sheets,29.9,0.02,100000854
3305177499,Coveralls (long sleeve),95.88,0.05,200000810
2248992375,Sweater,61.38,0.02,100000571
2210750188,Blazer,119.76,0.02,200000295
9870137717,Crib Sheet,53.9,0,200000267
5187373849,Short Slip,12.87,0.07,100000226
7833392032,Skirt,55.86,0.04,100000196
2430071492,Dust Ruffle,41.86,0.1,200000863
3123824581,Sweatpants,43.89,0.1,200000671
6962492078,Bath Mat,37.31,0.08,200000522
2695940506,Sweater,59.4,0.02,100000854
7841340144,Shirt,29.4,0.07,100000444
7645888340,Bath Mat,5.6,0.01,100000797
3405268556,Handbag,114.77,0.1,200000339
1625450539,Dress,54.89,0,400000770
2695940506,Sweater,59.4,0.06,400000044
3405268556,Handbag,114.77,0,100000037
1489444777,Short Gown,131.12,0.07,300000599
9280265561,Coat/Jacket,59.85,0,200000105
6988128169,Handbag,25.44,0,300000888
5509524170,Couch Cover,86.68,0.06,200000804
9873264896,Hat,10.89,0.09,300000112
4924918902,T-shirt,62.79,0.02,100000011
2557931901,Short Gown,47.76,0.03,300000411
8948840620,Gloves,19.8,0.06,400000497
2178891798,Hand Towel,18.17,0.06,200000348
3126356136,Formal Dress,99.9,0,100000149
9870137717,Crib Sheet,53.9,0,100000250
5997626126,Coat/Jacket,39.55,0.02,100000403
9538578209,Dress,87.36,0.04,100000209
1489444777,Short Gown,131.12,0.07,100000899
1284609276,Sweater,95.76,0.07,200000263
7690258628,Baby Blanket,21.93,0.09,100000808
2782517448,Belt,45.77,0.1,200000591
3890778939,Suit & 2 pc Dress,125.16,0.06,200000804
9873264896,Hat,10.89,0.01,100000160
4391642886,Men's Pajama Set,83.79,0.04,100000209
9280265561,Coat/Jacket,59.85,0.1,100000773
5187373849,Short Slip,12.87,0.04,100000332
7463357829,Infant 2 Piece Set,49.8,0.05,200000856
8058527540,Jeans,35.91,0.1,100000045
4574639519,Jeans,14.5,0.01,300000651
4291344502,Long Overalls,55.62,0.09,100000568
3126356136,Formal Dress,99.9,0.09,200000588
6661671897,Swimwear,50.83,0.04,100000617
1303837083,Suit,19.4,0.02,100000400
1625450539,Dress,54.89,0.05,100000124
6265788387,Commode Cover,58.1,0.03,200000140
1039854547,Coat,135.83,0.06,200000712
6697166886,Coat,159.8,0.01,100000420
7645888340,Bath Mat,5.6,0.04,100000694
3452086694,Bra,38.87,0.02,100000709
3962085980,Sleeper,61.38,0.02,100000693
5145202479,Crib Sheet,9.9,0.09,100000790
9166887914,Sweater,95.76,0.02,200000295
4622769035,Short Gown,78,0.1,200000912
7502168586,Baby Quilt,38.06,0.07,200000939
2524845521,Gown & Robe Set,105.6,0.08,100000163
9862518267,Socks,10.84,0.09,300000340
1303837083,Suit,19.4,0.08,100000929
6182400847,Blazer,26.88,0.04,100000325
5153370805,Shorts,43.96,0.08,200000909
9873264896,Hat,10.89,0.05,100000190
4398051135,Bra,6,0.09,200000886
8262662751,Suit,109.89,0,100000139
5857761910,Gowns/Pajamas,28.14,0.04,100000325
3452086694,Bra,38.87,0.07,100000311
9873264896,Hat,10.89,0.05,100000421
4327321762,Dress,69.75,0.1,100000884
8586814459,Gown & Robe Set,65.64,0.05,400000837
2210750188,Blazer,119.76,0.02,100000081
7645689457,Apron,9.48,0.07,100000798
9862518267,Socks,10.84,0.05,100000137
1284609276,Sweater,95.76,0.01,200000748
6661671897,Swimwear,50.83,0.02,200000538
3390230025,Top,33.48,0.05,100000561
2240469836,Slippers,35.82,0.01,200000940
3256419181,Short Slip,102,0.05,100000324
2524845521,Gown & Robe Set,105.6,0.03,100000451
2963300774,Sweatshirt,75.81,0.04,200000416
3123824581,Sweatpants,43.89,0,200000118
8713824671,Infant 2 Piece Set,48.6,0.03,200000417
3126356136,Formal Dress,99.9,0.06,100000807
7502168586,Baby Quilt,38.06,0.03,300000753
6648383061,Long Slip,27.86,0.03,300000702
4398051135,Bra,6,0.02,200000766
2876522496,Jacket,99.8,0.08,200000258
2782517448,Belt,45.77,0.07,100000452
2588421965,Commode Cover,15.84,0.01,100000277
9538578209,Dress,87.36,0.08,300000467
2695940506,Sweater,59.4,0.04,200000464
5187373849,Short Slip,12.87,0.1,200000426
5187883584,Dish Towel,49.5,0.02,100000236
5187883584,Dish Towel,49.5,0.02,100000898
9166887914,Sweater,95.76,0.02,400000737
3132788435,Coat,30.06,0.1,200000866
6917448328,Socks,8.82,0.09,100000518
6511971572,Sleeping Bag,47.88,0.08,100000181
5736433915,Mattress Cover,65.78,0.09,200000537
2178891798,Hand Towel,18.17,0.08,200000507
2020397001,Men's Pajama Set,23.1,0.1,200000942
8619953091,Pillowcase,18.96,0.08,100000328
3390230025,Top,33.48,0.05,300000111
7463357829,Infant 2 Piece Set,49.8,0.1,200000904
8213207925,Underwear & Boxers,23.76,0.03,200000713
2557931901,Short Gown,47.76,0,100000161
6511971572,Sleeping Bag,47.88,0.08,100000181
9280265561,Coat/Jacket,59.85,0.05,300000418
2963300774,Sweatshirt,75.81,0.06,100000378
1737807900,Tie,68.64,0.1,100000872
8948840620,Gloves,19.8,0.09,100000298
5997626126,Coat/Jacket,39.55,0.07,100000520
2876522496,Jacket,99.8,0.07,300000786
2695940506,Sweater,59.4,0.02,200000941
6661671897,Swimwear,50.83,0.08,100000893
5736433915,Mattress Cover,65.78,0.04,400000830
1988250904,Coat,74.16,0,100000138
6182400847,Blazer,26.88,0.04,100000132
